category,cooking_method,cuisine,image,ingredients,prep_time,recipe_name,serves,tags
,"['Soak black gram dal overnight or for at least 6-8 hours. Drain and grind it into a thick, coarse paste using minimal water — the batter should be thick enough to hold shape. Transfer to a bowl, add finely chopped onion, green chilies, cumin seeds, turmeric, asafoetida and salt. Mix thoroughly and beat the batter with your hand for 4-5 minutes to incorporate air, which helps make the bara fluffy. Heat a heavy flat pan or tawa over medium heat and add 1-2 teaspoons oil. Pour a ladleful of batter and spread gently into a thick 3-4 inch circle. Cook on medium-low heat for 4-5 minutes until the bottom turns golden brown and crispy. Flip carefully and cook the other side for another 3-4 minutes, adding a little oil around the edges. Repeat with remaining batter. Serve hot as part of a festival platter with yogurt, choila, and pickles.']",['Nepali'],https://images.unsplash.com/photo-1567620905732-2d1ec7ab7445?w=800&q=80,"['2 cups black gram dal (urad dal) soaked overnight', '1 large onion finely chopped', '3-4 green chilies', '1 tsp cumin seeds', '1/2 tsp turmeric powder', '1/2 tsp asafoetida (hing)', 'Salt to taste', 'Oil for shallow frying', 'Fresh cilantro for garnish']",50 minutes,Festival Bara Platter,4 servings,"Vegetarian, Traditional"
,"['In a mixing bowl, combine rice flour, grated jaggery, grated coconut, cardamom powder and 2 tablespoons melted ghee. Knead everything together into a soft, pliable dough — if too dry, sprinkle a little warm water or milk. Divide the dough into small lemon-sized balls and flatten them slightly into discs or shape as desired. Heat oil or ghee in a kadai over medium heat. Once hot, gently slide in 4-5 pieces at a time and fry on medium-low heat, turning occasionally, until they turn golden brown and crisp (about 6-8 minutes per batch). Remove with a slotted spoon and drain on paper towels. Garnish with chopped nuts while still warm. These sweets are traditionally offered during Indra Jatra festival.']",['Nepali'],https://images.unsplash.com/photo-1512058564366-18510be2db19?w=800&q=80,"['1 cup rice flour', '1/2 cup jaggery grated', '1/2 cup grated coconut', '1 tsp cardamom powder', '2 tbsp ghee', 'Oil or ghee for deep frying', 'Chopped nuts for garnish']",35 minutes,Indra Jatra Special Sweets,6 servings,"Vegetarian, Dessert"
,"['Bring water to a boil and gradually mix it into rice flour to form a smooth, soft dough (similar to momo dough). Cover and let it rest for 15-20 minutes. Meanwhile, prepare the filling by mixing grated coconut, grated jaggery/molasses, and cardamom powder in a pan. Cook on low heat for 4-5 minutes until jaggery melts and the mixture becomes sticky. Cool slightly. Take a small ball of dough, shape it into a cone or cup using your fingers, fill with 1-2 tablespoons of coconut-jaggery mixture, and seal the top artistically into a pointed shape. Place the shaped yomari on banana leaves or steamer basket. Steam in a steamer over boiling water for 15-20 minutes until they become shiny and slightly translucent. Serve warm during Yomari Punhi festival.']",['Nepali'],https://images.unsplash.com/photo-1574484284002-952d92456975?w=800&q=80,"['2 cups rice flour', '1 cup grated coconut', '3/4 cup jaggery or molasses', '1 tsp cardamom powder', 'Warm water for dough', 'Banana leaves or steamer cloth']",1 hour,Newari Rice Cake (Yomari),4 servings,"Vegetarian, Dessert"
,"['Prepare multiple traditional Newari dishes simultaneously or in advance. Arrange everything beautifully on large banana leaves or steel platters in traditional style — usually with chiura in the center, surrounded by bara, choila, kwati, pickles, yogurt, and sweets. Serve as a grand communal feast during Newari bhoj celebrations. Each guest gets a complete set representing the richness of Newari cuisine.']",['Nepali'],https://images.unsplash.com/photo-1547592180-85f173990554?w=800&q=80,"['A', 's', 's', 'o', 'r', 't', 'e', 'd', ' ', 'i', 't', 'e', 'm', 's', ':', ' ', 'B', 'a', 'r', 'a', ',', ' ', 'C', 'h', 'a', 't', 'a', 'm', 'a', 'r', 'i', ',', ' ', 'B', 'u', 'f', 'f', ' ', 'C', 'h', 'o', 'i', 'l', 'a', ',', ' ', 'K', 'w', 'a', 't', 'i', ',', ' ', 'Y', 'o', 'm', 'a', 'r', 'i', ',', ' ', 'D', 'h', 'a', 'u', ',', ' ', 'A', 'c', 'h', 'a', 'r', ',', ' ', 'C', 'h', 'i', 'u', 'r', 'a', ',', ' ', 'f', 'r', 'i', 'e', 'd', ' ', 'p', 'e', 'a', 's', ',', ' ', 'e', 'g', 'g', 's', ',', ' ', 'e', 't', 'c', '.']",60-90 minutes,Bhoj Platter - Newari Feast Set,6 servings,"Vegetarian, Main Course"
,"['Extract pulp from ripe lapsi fruits and strain to remove seeds and fibers. In a heavy-bottomed pan, combine lapsi pulp and sugar. Cook on medium heat, stirring continuously with a wooden spatula for 20-25 minutes until the mixture thickens significantly and starts leaving the sides of the pan. Add cardamom powder and ghee, stir well for another 3-4 minutes. The consistency should reach a soft-ball stage. Pour the hot mixture onto a greased tray or plate, spread evenly to 1 cm thickness. Let it cool slightly, then cut into diamond or square pieces while still warm. Cool completely before serving.']",['Nepali'],https://images.unsplash.com/photo-1596797038530-2c107229654b?w=800&q=80,"['500g ripe lapsi (hog plum) pulp', '1.5 cups sugar', '1/2 tsp cardamom powder', '1 tsp ghee', 'Chopped nuts (optional)']",40 minutes,Lapsi Candy,6 servings,"Vegetarian, Dessert"
,"['Wash and cut lapsi into small pieces, discarding seeds. Mix the pieces with salt and let them sit for 10-15 minutes to release moisture. In a bowl, add sugar, timur powder, and chili powder if using. Heat mustard oil until smoking hot, then pour it over the lapsi mixture. Mix everything thoroughly until sugar starts dissolving. Transfer to a clean glass jar and let it rest for at least 2-3 hours (or overnight) for flavors to develop. Shake occasionally. Serve as a sweet-tangy accompaniment.']",['Nepali'],https://images.unsplash.com/photo-1455619452474-d2be8b1ae538?w=800&q=80,"['500g lapsi pieces', '1 cup sugar', '1 tsp salt', '1 tsp timur powder', '2 tbsp mustard oil', '1 tsp chili powder (optional)']",25 minutes (+ resting time),Sweet Lapsi Pickle,8 servings,"Vegetarian, Dessert"
,"['Boil lapsi pieces until soft or roast them lightly. In a blender or mortar, combine cooked lapsi, green chilies, garlic, timur, and salt. Blend or grind into a coarse paste. Heat mustard oil in a small pan until smoking, then pour it directly over the chutney mixture. Mix well and let it cool. Adjust seasoning. This spicy, tangy chutney pairs excellently with bara, chiura, or any Newari snacks.']",['Nepali'],https://images.unsplash.com/photo-1504674900247-0877df9cc836?w=800&q=80,"['300g lapsi pulp or pieces', '5 green chilies', '4-5 cloves garlic', '1 tsp timur', 'Salt to taste', '2 tbsp mustard oil']",20 minutes,Spicy Lapsi Chutney,6 servings,"Vegetarian, Main Course"
,"['Take ready sun-dried lapsi pieces. In a mixing bowl, toss them with red chili powder, timur powder, and salt. Heat 1 teaspoon mustard oil until hot and drizzle over the seasoned lapsi. Mix thoroughly so the spices coat evenly. Optionally, lightly roast in a pan for 3-4 minutes on low heat to enhance crunch and flavor. Cool and store in an airtight container. Serve as a chewy, spicy snack.']",['Nepali'],https://images.unsplash.com/photo-1490645935967-10de6ba17061?w=800&q=80,"['300g sun-dried lapsi pieces', '1 tsp red chili powder', '1/2 tsp timur powder', '1/2 tsp salt', '1 tsp mustard oil']",15 minutes,Dried Lapsi Snack,4 servings,"Vegetarian, Snack"
,"['Heat 2 tablespoons ghee in a large deep pan with a lid over medium heat. Add popcorn kernels, cover immediately, and shake the pan occasionally. Once popping slows down, remove from heat. While still hot, drizzle remaining ghee if needed and sprinkle timur powder, chili powder, and salt. Toss vigorously until the spices coat all the popcorn evenly. Serve immediately as a uniquely Nepali-Newari flavored snack.']",['Nepali'],https://images.unsplash.com/photo-1540189549336-e6e99e49c67f?w=800&q=80,"['1/2 cup popcorn kernels', '2-3 tbsp ghee', '1 tsp timur powder', '1/2 tsp red chili powder', '1/2 tsp salt']",10 minutes,Newari Spiced Popcorn,4 servings,"Vegetarian, Snack"
,"['Dry roast peanuts in a heavy pan on medium heat for 8-10 minutes, stirring continuously until aromatic and slightly darker. Remove and set aside. In the same pan, heat mustard oil until hot. Add the roasted peanuts back along with chili powder, timur powder, and salt. Toss on low heat for 1-2 minutes until spices are well absorbed. Cool completely before serving for maximum crunch.']",['Nepali'],https://images.unsplash.com/photo-1476224203421-74177f9f4a76?w=800&q=80,"['2 cups raw peanuts', '1 tsp red chili powder', '1/2 tsp timur powder', '1/2 tsp salt', '1 tbsp mustard oil']",15 minutes,Newari Chilli Peanuts,4 servings,"Vegetarian, Main Course"
,"['Wash mustard greens thoroughly and chop finely. Heat mustard oil in a wok until smoking. Add fenugreek seeds and dried red chilies; let them crackle. Add crushed garlic and a pinch of asafoetida, stir for 20 seconds. Add chopped greens and salt. Stir-fry on high heat for 5-7 minutes until the greens wilt and are cooked but still retain vibrant green color. Serve hot with chiura or dal bhat.']",['Nepali'],https://images.unsplash.com/photo-1414235077428-338989a2e8c0?w=800&q=80,"['500g fresh mustard greens (tori ko saag)', '2 dried red chilies', '5 garlic cloves crushed', '1 tsp fenugreek seeds', '2 tbsp mustard oil', 'Salt to taste', 'Pinch of asafoetida']",25 minutes,Tori Ko Saag Newari Style,4 servings,"Vegetarian, Main Course"
,"['Wash and roughly chop the greens. Heat mustard oil in a pan. Add cumin seeds and let them splutter. Add sliced garlic and green chilies, sauté for 30-40 seconds. Add chopped greens and salt. Cook on high heat for 4-6 minutes, stirring frequently, until the greens are just wilted but not overcooked. Serve immediately as a side dish.']",['Nepali'],https://images.unsplash.com/photo-1482049016688-2d3e1b311543?w=800&q=80,"['400g mixed leafy greens (spinach, mustard, etc.)', '4 cloves garlic', '2-3 green chilies', '1 tsp cumin seeds', '2 tbsp mustard oil', 'Salt to taste']",20 minutes,Pahadi Style Newari Greens,4 servings,"Vegetarian, Main Course"
,"['Wash and cut vegetables into bite-sized pieces. Mix thoroughly with salt, mustard seeds, and timur. Pack tightly into a clean glass jar, pressing down firmly to release juices. Cover with a little mustard oil on top. Seal and let ferment in a warm place for 3-5 days, tasting daily after day 2. Once sour enough, refrigerate. Use as pickle or side.']",['Nepali'],https://images.unsplash.com/photo-1473093295043-cdd812d0e601?w=800&q=80,"['500g mixed vegetables (radish, cauliflower, carrot)', '2-3 tbsp salt', '1 tsp mustard seeds', '1 tsp timur', 'Mustard oil']",15 minutes (plus 3-5 days fermentation),Mixed Fermented Veg,6 servings,"Vegetarian, Main Course"
,['Chop tomatoes or radish and green chilies finely. Mix with salt and timur powder in a bowl. Heat mustard oil in a small pan until it smokes heavily. Carefully pour the hot oil over the chopped mixture. Stir well to combine. Let it rest for at least 30 minutes so flavors infuse. Serve with any Newari meal.'],['Nepali'],https://images.unsplash.com/photo-1466637574441-749b8f19452f?w=800&q=80,"['4 ripe tomatoes or 1 radish', '5-6 green chilies', '1 tsp timur powder', '1 tsp salt', '4 tbsp mustard oil']",20 minutes (+ resting),Newari Mustard Oil Achar,8 servings,"Vegetarian, Main Course"
,"['Heat 1 tablespoon ghee in a pan over low heat. Add mixed nuts and dried fruits. Stir and roast gently for 4-5 minutes until fragrant. Sprinkle timur powder and a pinch of salt. Toss well and remove from heat. Cool slightly before serving as a healthy, energy-rich Newari snack.', 'All recipes from 464-480 are now fully updated with enhanced details.\nLet me know if you want the next set or any further modifications!']",['Nepali'],https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=800&q=80,"['1 cup mixed dried fruits (apple, lapsi, mango)', '1/2 cup mixed nuts', '1 tbsp ghee', '1/2 tsp timur', 'Pinch of salt']",10 minutes,Dried Fruit Newari Snack,4 servings,"Vegetarian, Snack"
,"['Bring a large pot of water to boil and cook the egg noodles according to package instructions until al dente (usually 4-6 minutes). Drain, rinse with cold water to prevent sticking, and set aside. In a large soup pot, heat 2 tablespoons mustard oil over medium heat. Add minced garlic, ginger, and sliced onion; sauté for 2-3 minutes until the onions turn soft and fragrant. Add slit green chilies and chopped tomato (if using) and cook for another 1-2 minutes. Increase heat to medium-high, add shredded cabbage and julienned carrot, then stir-fry for 2-3 minutes so the vegetables remain slightly crunchy. Pour in 4 cups of broth, add turmeric powder, cumin powder, black pepper, and salt. Bring the soup to a rolling boil, then reduce heat and let it simmer gently for 8-10 minutes to allow all the flavors to meld beautifully. Add the cooked noodles into the simmering soup and cook for 2-3 more minutes. Taste and adjust seasoning with salt and a dash of soy sauce if desired. Turn off the heat and garnish generously with chopped fresh cilantro and green onions. Serve piping hot in deep bowls for a comforting and hearty meal.']",['Nepali'],https://images.unsplash.com/photo-1498837167922-ddd27525d352?w=800&q=80,"['200g egg noodles or Tibetan noodles', '4 cups chicken or vegetable broth', '1 cup shredded cabbage', '1 carrot julienned', '1 onion thinly sliced', '4 cloves garlic minced', '1 inch ginger minced', '2 green chilies slit', '1 tsp turmeric powder', '1 tsp cumin powder', '1/2 tsp black pepper', '2 tbsp mustard oil or vegetable oil', 'Salt to taste', 'Fresh cilantro and green onions chopped', '1 tomato chopped (optional)', 'Soy sauce to taste']",45 minutes,Thukpa - Tibetan-Style Noodle Soup,4 servings,"Vegetarian, Soup"
,"['Cook noodles according to package instructions. Drain and set aside. Heat oil in a large pot, add ginger and garlic; sauté 1 minute. Add onion; cook until translucent. Add carrot, cabbage, bell peppers, green beans; stir-fry for 2 minutes. Add vegetable broth, soy sauce, tomato paste, chili powder, turmeric, and salt. Bring to boil, then simmer for 10 minutes. Add cooked noodles, cilantro, and green onions. Heat through for 2 minutes. Serve hot.']",['Nepali'],https://images.unsplash.com/photo-1567620832903-9fc6debc209f?w=800&q=80,"['200g vegetarian noodles (whole wheat or eggless)', '2 tablespoons vegetable oil', '1 tablespoon ginger (minced)', '2 cloves garlic (minced)', '1 small onion (sliced)', '1 carrot (julienned)', '1/2 cup cabbage (shredded)', '1/4 cup bell peppers (sliced)', '1/4 cup green beans (chopped)', '5 cups vegetable broth (or water)', '2 tablespoons soy sauce', '1 tablespoon tomato paste', '1 teaspoon red chili powder', '1/2 teaspoon turmeric powder', '1 teaspoon salt', '2 tablespoons fresh cilantro (chopped)', '2 green onions (chopped)']",20 minutes,Veg Thukpa (Vegetarian Noodle Soup - Tibetan/Nepali),4 servings,"Vegetarian, Soup"
